Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
SACI_RS00005,-0.008491682087359904,-0.0007643275222602179,0.026276962486078612,0.011024814399149345,0.004407321500957775,-0.0048553578193759935,0.0026763469341144004,0.006118484153321968,0.023769768132407432,-0.008706119200302447,0.005025286256990435,-0.03230815546417964,0.009445126903578299,-0.012961382556935942,-0.0133822623520452,-0.0021268913385624408,-0.004025279416503761,-0.00439061451987706,0.032654236697417856,0.0018133544503196606,-0.004196365273359941,0.009509733055763348,0.0013381293043908463,-0.030816262982107313,-0.0009170930290395536,-0.015638046807916493,0.006315388472943748,0.004579087192252022,-0.014077046882132831,-0.02044875012846655,0.003841485679591264,0.019213702310754588,0.026133080276402106,0.00018300477286087392,-0.002871272659451712,-0.004103165182923755,0.02496705082562987,-0.009250769026290287,0.0201733124630377,-0.0014088767446817326,0.027357411978716384,0.0034834501793932367,-0.013201421760185588,0.024058950650891347,0.008130696130747675,-0.0037451931135695526,-0.023082776188246116
SACI_RS00010,-0.009299056686062965,0.007232248448705224,0.014679240504161598,0.00244564802696821,-0.0004308165115498484,-0.014759894998393393,-0.0018944842992382404,0.00034667573806713254,0.007258715234004387,-0.007779013249050143,0.007354976683352789,-0.015413257893584548,-0.005775312438585711,-0.00792175605255268,0.008735069306044207,0.01906700520171801,0.015130389353080108,-0.01909082534134,0.013363551138379774,-0.04229895029799646,0.00794907707598171,-0.0013801367550981408,-0.0046412928701536705,-0.013778071667250768,0.009107612806297788,0.0011808816706821543,0.039674617123495244,0.020913548426157683,-0.01755523488134044,-0.016035910276183264,-0.012920842365175383,0.010310737121760923,0.023526884796519723,-0.011439914458873905,0.006678832690191276,-0.014471212562106917,0.06930478616828037,-0.008110820604366771,-0.0037043599943742665,0.00829046159680497,-0.005376195267822677,-0.006491006858088659,0.021209276323749804,0.032950638280906226,0.012702774176027536,-0.014857533854540942,-0.031309726337959004
SACI_RS00015,0.011941439829684881,0.016961331620920204,-0.006476167004971131,0.0005145016295851523,-0.013495226835523006,0.004022896291317568,0.013251720622073316,0.004841560055719492,-0.023252684813039864,-0.037127410207659355,-0.00214004356918348,-0.006797009843215334,-0.019309368591032015,0.006886505662171574,-0.0271042073126406,0.000731916781685561,-0.0026708601832212387,0.012950322678225197,0.005767670571190544,0.010378948570852174,0.009309257082412328,0.00927660736648676,0.016009618269265297,0.017544396552263378,-0.01099427255442712,0.017268473310335944,-0.0005914953106794042,0.01902397390098679,-0.009838956776254678,-0.017694804662281845,0.0011361529561303798,0.004830035083480183,-0.001170967667869556,0.006130421290737796,-0.0032303401331132183,0.004916411819594199,0.005699542986423125,0.015071208354513945,-0.015964866802916245,-0.0046302984576438826,0.01254475347088765,0.004299338980870772,-0.0025935769778412145,0.014996500099128106,-0.009803480622091115,0.0036947577079658907,-0.02862492850862156
SACI_RS00020,0.009499278166636382,0.00833967102690605,-0.009373784193632509,0.04044748585059191,-0.01152224792003478,0.0026429835628725747,0.003858746240443318,-0.004753313268370867,-0.00645326373845645,0.012759328751753252,0.005463702674647681,0.03226373431337452,-0.012122284205333652,0.00984626354975302,-0.017844345632285763,-0.01817398603894543,-0.0022891075730773576,0.024512427103099158,-0.019128307656835774,-0.011291690856685107,-0.007870131458302173,-0.016966707805619756,0.009612383980407027,-0.018838491951043024,0.010789736969513264,-0.006610687810524517,-0.026510873855703946,0.00602326183508396,0.004569268879498193,0.006373452847485972,-0.00654589994149182,-0.030987804105925148,-0.0038647155381820813,-0.00734811301823168,-0.012589727070301353,-0.005555650902647281,-0.01681270032159057,0.003040722544415915,0.0070242665405635075,0.010529979590760104,-0.021122626428359586,0.0020504171240315868,0.011972964679042089,-0.00724259380346265,-0.031391853126994294,0.00739906629580383,0.008455360739860713
SACI_RS00025,0.02269867426044592,0.002534559543065069,0.008489950914008386,0.005703633091418097,-0.002169218734352185,-0.003326560577976054,-0.001186562159926022,0.001175896995977926,-0.01014255858392797,-0.0009862332499336482,0.0054692793670627505,0.007745482000940118,-0.0006285616266803178,0.003215568490154252,-0.02631258883678194,-0.0061346401192276835,-3.740326072696355e-05,0.013365845865198454,-0.008278972913831784,0.003157301300089022,0.010616535022085392,-0.005022260828135223,0.004676126966186214,-0.015449971236799302,0.009856188540521478,0.0014148341365744542,-0.01699262316500074,0.004274705330584051,-0.03011947231895567,-0.004614839220202934,-0.017579284349339374,-0.009572730931580523,-0.005435808673514999,-0.012429892762294026,0.0034572966454510063,0.008309991801378765,-0.015327193720074144,-0.00379664214618643,-0.00026230711094715054,0.008228216300732423,0.002247738637556135,0.010487943620094158,0.0018572786880807306,-0.014312075511086835,-0.005773891875222314,-0.016716032893805546,0.002025823656953007
SACI_RS00030,0.245962445914622,-0.05130480042150069,-0.005049889253210533,0.0008912840180902984,0.043326619935891306,0.053162912765802026,-0.00010225576084440797,0.02280360008253616,0.0032315285008670987,0.07372897759337416,0.0396283863330051,0.0023357480590847483,0.011086328191495132,-0.0342110973959291,-0.008829570003196835,0.017396845011757946,-0.04923236706569978,-0.007489746778953408,-0.04442316619728384,-0.028452954624849505,-0.016604981682828767,-0.015625254599318853,-0.020830764884685223,0.02157262574211506,0.031332140202782875,0.004345852901891286,0.00021118224175169803,-0.025831826400488936,-0.02010822294557676,-0.014549276053295696,0.016719164155876296,0.036174897203244544,0.0025058824339972067,0.017099227895811746,0.04322244585103517,0.03469326880899797,0.009222606026854305,-0.000326573588787173,0.0015825934542487334,-0.01295746212274008,0.029093279344811967,-0.002109402398472088,-0.00033608767912448207,-0.009125143979448913,-0.025267916473977074,-0.05469227108009224,-0.0015415445971225063
SACI_RS11965,-0.018506307286438903,0.003525109990350596,-0.004692509227802721,-0.0025597859205747143,-0.008819477780338031,0.009025122242218228,0.010094806758768116,-0.025052172572129466,-0.009235725301749287,-0.013614713059591364,-0.0004889019418134301,-0.02882872682546957,0.00686279979273527,0.0034986226849635627,0.007919693435072143,0.027660150133496045,-0.02996799566660227,-0.005626705404166357,0.00732989921721399,-0.009499240621110497,0.009444787955184107,0.0016600656586583861,0.013732228660573246,-0.016331362947040084,0.0063311574044663185,0.02606663257598463,0.013113136615998824,0.003132591644412534,-0.05932686047029748,-0.005084358673653322,-0.003188372614418259,-0.00816140902886446,-0.00859273538757514,-0.015498086658895549,0.0554899733017367,-0.007755276860631077,-0.029230414979793826,-0.017827866636800024,0.06801872211286367,-0.019572850696309187,0.005692665254227941,-0.010523324541760202,0.039580283146970686,0.022536394425883483,-0.07460953917428566,-0.051302881684835676,-0.012090967513773922
SACI_RS00035,-0.004461685934262752,0.0033059299661658765,0.002002232453610103,-0.0033617520410392926,-0.010265189471965006,-0.005983140361109482,0.0072520401936515405,-0.017450556882099396,0.006925365351916679,0.007042594349883638,0.010533456417525709,-0.007838531584663333,-0.0061469026194357,-0.0006440424140667615,0.01064894647387899,0.0113598697432305,0.002536555658859209,-0.006639887422032761,0.006011807853953479,0.008868778752894884,-0.0063023266649739305,0.00301632630291932,-0.0014326230342737451,0.0231791424072802,0.0048407789218471425,-0.009865142960032982,-0.0013206962336667163,-0.0036513495117723466,-0.002115607459700006,-0.006951580707180544,-0.02017146542302914,-0.013892777868089099,-0.013935774576380818,-0.0009257957115085258,0.0008969273985252785,-0.0021356001869776,0.0038416683085447535,-0.00032110004711270355,0.002455496238445567,0.011815432069486794,-0.005342375328159839,0.00701773793305672,-0.0003012603218307977,0.0008733265287276411,-0.01599505696787305,0.008372864613862437,-0.004711762206920268
SACI_RS00040,-0.014418106877464622,-0.0002122412729011184,0.008797005498321783,-0.004064581366242853,-0.006787169619309884,-0.007141638415924348,-0.0072325805573693275,-0.020048560305219395,0.010333713970445713,0.006764076033309459,0.006752692906442052,-0.006617225775915071,-0.005126446256211487,-0.013010374051952087,0.015681716084097953,0.00016029683669965106,-5.577897285872374e-05,-0.005323616802050024,-0.00761009886420944,0.013339399593617086,-0.007722770323509139,-0.0007625563339727474,-0.0038642490517277533,0.012523076430363106,-0.010108727078038565,-0.010348773774042187,0.0007578751762202953,0.0031935133328508027,-0.008761969491319549,-0.004530679739133,-0.005613617709366656,-0.003425547714709919,-0.011844270925511404,-0.0016066077120010104,0.009267969586278308,-0.0011535609510850582,-0.008620740045623194,0.0029643377457937606,0.0033301892783817264,-0.005301089466897624,0.004467018256322821,0.01741184472875378,-0.002851751426140099,-0.00176841638065716,-0.016258373453817785,-0.017564624288023117,0.004975538856868467
SACI_RS00045,0.0006269516352273558,-0.018519457759994133,0.013190407007435507,-0.002943211053788182,-0.00524434907640746,0.0019315133354012941,-0.017302588274288662,-0.00768204953040392,0.009586804219190153,-0.010503362817054177,-0.01154418489885886,-0.015311168340760859,0.0008047388870419165,0.0016064702688164368,0.003401953564437776,-0.005547318465501251,0.016113806837331057,-0.006460908441355314,0.0024843798774860336,0.009007090951255904,-0.00431913291720319,0.006454242245816052,0.012272527503651877,-0.018647581720021043,-0.006699209423921187,-0.0012077525489498616,-0.01082364473291874,0.010552032299799525,0.0029864041991667124,-0.004302258963386543,0.019008984848799763,-0.00904479587008063,-0.010966991208148546,-0.0020392091640316105,0.018907710099705183,-0.0013189893025456214,-0.005014621306385726,-0.004764789038228339,0.019031384500947674,-0.002333327775516384,0.002581199082623448,-0.010243648305189396,-0.002389017620774913,0.013842127573940962,0.004161239576676596,0.0004046563245591246,0.0029585896475519697
