Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
SACI_RS00005,-0.0008408512111965972,0.003305200152647851,0.005782093238151386,0.003549754231794405,-0.013122797296352311,0.009368756502677099,-0.01524428743776145,0.002724712061403958,0.004494091594770839,-0.013938138480873928,0.0030887135578096807,-0.012577789577643779,0.022892590010667294,0.019115654881986827,0.005253575022129316,0.043137878300333374,-0.013815465665799,0.001986945130254576,-0.02626263946511036,0.006595502521832228,0.005411604710234555,-0.01640135410532118,0.03888184465620204,-0.011935796161731505,0.0006479878297252492,0.009093613530054261,0.0029118732784322926,0.013260201000442794,-0.01547309126997307,-0.046275339456357624,0.014257780517769403,-0.012793374704135094,-0.0027249092884117586,0.00966048994891154,-0.0047087422696607695,0.009154198026168625,0.039092348612596924,-0.051598193029300604,0.0014013865812384232
SACI_RS00010,-0.006087810837630582,0.011180539458834713,0.008550158993525568,-0.010421855808843711,-0.016612549316267076,0.0009762176171056316,-0.016366890808854798,-0.008220779289840429,-0.0038197835080869347,-0.032278584518330315,-0.013850060562795577,-0.0038795171573886185,0.02274427854176451,0.012287144583204896,0.027523909537646375,0.03442416330869609,-0.017657840988053265,0.04226219067306257,-0.03197166015012499,0.04995880598094187,0.003860754656845572,0.00464232737132182,0.024855080307975376,-0.026723632901070268,0.0033285090617312836,0.0003729534557434845,-0.00980953408943231,0.01212926831010391,0.0019385519260776752,-0.03514673389995728,0.007172987833384654,-0.009456518244408244,-0.018576510743060118,0.01864428183268197,0.005157609584709946,0.009247688156434153,0.02502563870113415,-0.05194878384917336,0.010710609295345274
SACI_RS00015,0.011240795008804018,-0.004681015584170087,0.01567837396911027,0.0038078797655796658,0.0011798948330241463,-0.0093990579756726,0.0010012655721795363,-0.02079840481049157,0.02304396941837096,-0.05220074237168318,0.029313670123809622,-0.022688189605307812,0.0017600632982530714,-0.0022399369338543316,-0.000982458859845126,0.01682026520024372,-0.0024842873135637825,-0.015041848601636033,-0.0008176710104231974,-0.017690092902380362,-0.012325662696770373,-0.005651459578770601,-0.007556329904798617,0.025768864811771732,0.015314859712091771,-0.018280574723402162,-0.006281360718215503,-0.014634502152584881,0.011751051627305532,-0.02064837877378086,-0.0028913393211046625,0.00393208375088069,0.01206243208012689,0.0010161051737353252,-0.011099173252419055,0.04088825375280613,-0.005811312958507055,0.013975685574617987,0.010329945757187294
SACI_RS00020,-0.008552175415751014,0.009827087738363634,-0.0005997715897144483,-0.027383524416524124,-0.004022814995858936,0.04265248301866378,0.005866380302651094,-0.005921141211825709,0.0065631002413621894,-0.005665524745831895,0.01046486469175051,-0.0003243992766541093,-0.0038070503901289033,-0.02206218231620654,-0.020509126652943365,-0.021509988024264688,-0.010865202354481417,-0.008408166762786398,-0.009369794011937254,-0.003226161473411543,-0.007415824771544947,0.01632922719234385,-0.008752461069775704,0.020043717263822,-0.006365726895628836,-0.0036482406921136885,-0.002912171069748654,-0.001369029847900465,0.002594665668436773,0.022707240618370796,0.016200898429943482,-0.007918002549849238,0.008558543808156864,0.004296604455239939,-0.04376354112204988,0.01815142015988992,-0.025288543307363957,-0.0379041464707512,0.013950322278826437
SACI_RS00025,-0.0031982510002913035,0.006460386562854833,0.008067930446545343,-0.005934113649401504,-0.0048984670792855565,0.0058848274340766015,0.006196723256793134,-0.01731417403881808,0.00400828119386951,0.0010231910104111807,0.025452375037904144,3.440058049958763e-05,-0.004494160377517026,-0.006739415916494253,0.002417090084562172,-0.012842590591512788,-0.005430730904595471,-0.008146657090977054,-0.02710489518462606,-0.009687669904765025,-0.0045367852659066125,0.010355942648165382,0.005214845432897784,0.016610118250832057,-0.00513812968939202,-0.01861115168329459,0.018209289718201172,0.007522566806756961,-0.006011297000438169,0.01610241438603869,0.01308564693307433,0.006052684145479199,0.009372274883177814,0.00593917722769096,-0.030674514789263065,0.006671834410203822,-0.0015208896684591566,-0.016368048267875808,-0.006848409502084476
SACI_RS00030,0.003332986695159543,0.023282315365653034,0.0005355871468093315,0.04791490540948701,0.031415215516912516,-0.00046572022184829124,-0.036979099575887305,0.039979018107284235,-0.04217613729460376,0.05413547811559418,0.21630339071601823,-0.014222231078312499,0.010029961355581056,0.06149994895118109,-0.01573033377811534,-0.06535145400830189,0.003901796938324631,0.00890529157150854,-0.05180895061253169,0.006783241019952301,0.032761094884394805,-0.004656854331935724,-0.004053451893402515,-0.03478689923455475,0.04668135896882631,0.019645546986129286,-0.0062435512416968006,0.013880705872170804,0.01753272923868237,-0.014356903328833815,0.0022177042637244867,0.0260718443971052,-0.05835087795628978,0.030249199452965017,-0.02927748987522365,0.024355349243133984,0.0021362135595144717,0.015470844585429147,0.012036659278155056
SACI_RS11965,0.010486586530063558,0.0017903143144892397,0.0037378496968535203,0.03424746066256975,0.0001396574874062088,0.01089985949572778,0.02582254918855011,0.021215520923664286,0.01570143427322134,-0.00864419765540953,-0.009220380591774066,-0.003727179223776487,-0.01748483024926772,-0.012629524628919631,-0.03572030631051511,0.02122606934786645,0.006301287006757693,0.016473262905103,-0.01517712039682015,0.018669992503582904,-0.01653830540050074,0.016120386844864935,-0.003649317159314422,-0.004257570996633168,-0.033544845395624995,0.004117688731271707,-0.008175563686256375,0.0061053684416503716,0.012942168173508599,-0.010940521827527305,0.008824762754339755,0.02775953798099457,-0.03915038069655676,-0.010548117624462339,0.003236842420018529,0.033346067554089774,0.018681802707079847,-0.011419718539324171,-0.010505617223818913
SACI_RS00035,-0.001090618260286783,0.005041903488643409,0.001376301021628631,4.403168011971166e-05,-0.0016790626690409206,-0.00046356227081567695,-0.0214849020620874,-0.008614242077358563,-0.007555541655456318,0.011116110097606033,-0.014213462601535614,-0.003783081422737494,-0.006180073626400023,-0.008655310456138538,-0.00636777383813135,-0.00225271851493767,-0.0006942373295774619,-0.006945072119123625,-0.002509704577884306,-0.005141757836052768,-0.008844704422013771,-0.008173412157128518,0.010094117625727846,-0.010459071860528104,-0.009819602846076244,0.003816092083584006,0.0052281629171335945,-0.00817565069113115,-0.011568090773673552,-0.006263502350113691,-0.004469873795533648,-0.012889437206672088,-0.013167862128317892,0.0003403645820566245,0.007019215415210678,0.012374129479276647,0.0008982907743511953,0.004145195263585132,-0.002655473518521423
SACI_RS00040,0.00030444943243638475,-0.006696807138196718,-0.002108380500952255,0.010670583796944284,-0.007637578731835805,-0.0012486814621509774,-0.02182708064780463,-0.003878316352312135,-0.005122710890144047,0.006724764120164825,-0.015026057275713772,-0.0014414948196737759,-0.011331403428910519,-0.0002891630974741767,-0.005989800978163479,0.001420949023812685,-0.0008087738352594219,0.0013419203402827253,-0.010925461978432216,0.0012392699431670222,-0.007689087724650122,0.009244538676593538,0.015112216535195783,-0.009911377715022764,-0.01958744917065803,0.0060760415410980526,0.01151000809291741,-0.004191744983353944,-0.005750742572579065,0.004684576846164552,0.0026675626531806476,-0.00028186553440994323,-0.018018855839682275,-0.00032881921619429114,0.008158142231663112,0.006955328311597833,0.011333805033476349,0.004718351136260612,0.001764597899983318
SACI_RS00045,-0.0048616563246672686,-0.008530674647731044,0.01156387280201045,0.020499495856304062,-0.008066562496914682,-0.00023878768164158884,0.016143775926292465,0.018202402383741798,0.015294561500442692,-0.0023431527291371654,0.01506582564404741,0.002153287250363319,-0.01623939761924895,-0.024526247101020915,-0.004646755366040627,0.0056333697171962824,0.0010042381666726331,-0.0038655754063554454,0.0009731537146916566,-0.004997644125698999,-0.01093465713652428,0.007236784015698817,0.007666052178120735,-0.002281467894986028,-0.012722648242973374,0.005821302448792706,-0.008903244265389658,-0.0037943195373679253,-0.006440451603277976,-0.009573559923718585,0.018889838404357196,0.000500607560334205,0.021741762809067342,-0.0083531971114075,0.021269953048385647,-0.0012635441591115491,0.010235774839036477,-0.01486795566757273,-0.0010408169000731841
