Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
SACI_RS00005,0.0159223643330499,0.0005040717787759191,0.03467059922348279,-0.01256970362145267,0.053951198592916236,-0.006180437140097094,-0.03155320756292221,0.011601172433048066,0.005135697585843721,0.006535064678758668,0.021474561178797636,0.0001933758520086048,-0.005742927867383213,-0.018735467298228236,0.010602430706356206,0.031332224277756685,-0.013438359569492117,0.0106918977288905,-0.006971143443821239,0.023949725278280015,0.006151307135909985,0.003990428406567797,-0.0014599685663621545,0.024293776860670854,-0.0026088573864601777,-0.019017364820602036,-0.05616637881689735,-0.004552282902861123,-0.004855870268601395
SACI_RS00010,-0.0002916892406791309,0.0027534268970917175,0.057553312921265073,-0.007721922797664941,0.052119737260886034,-0.002138031144326373,-0.04087563934292871,-0.0032149680294905362,-0.012891946390882229,-0.012032787043681095,0.029899454833010645,0.008348989065181982,-0.010543963794815097,-0.014983575782197521,0.005692087323117866,0.028216736786288523,-0.02458940981970464,0.0035266224008462643,0.019434139497172744,0.026982026251842393,0.008931393904229113,0.042506475410654415,0.001926794982417296,0.015615284219687508,0.012999628575348768,-0.006845936253004901,-0.05028727412476802,0.003213168184648939,0.020383857788274784
SACI_RS00015,0.002293687035817895,-0.00013031148677533982,-0.015941594654084523,0.016413439239654357,-0.019732424271665615,-0.0013377311962365426,-0.026829113831762248,0.011251619124458259,-0.0019220267975320379,-0.027944853043168006,0.004776742532590882,0.013457049032021298,0.00889670797090347,0.0016040522287434633,-0.007594899380946452,-0.0007029318392258949,0.026167922060640347,0.0005089405575661095,-0.0035180523962068354,0.02002642480886667,0.0018070529606269898,-0.010163530847255893,-0.006478678082614501,-0.0002152481108650726,0.018617759369779073,-0.005728977465464939,-0.0059685568785844655,0.013027504138679624,-0.012043025458126466
SACI_RS00020,0.0008570017270306439,0.007046914839093781,0.016957559687537378,0.02765939553085645,-0.03388918004923243,0.0013125862151024223,0.015325639309708766,-0.004382961236117538,-0.01743821857259906,-0.007183378495363269,-0.0016284082433976443,-0.0025613129734704944,-0.008440727811001308,0.007357403908686782,-0.010104790708581017,-0.01883308894897634,0.014160075166308446,-0.030068884057637857,-0.00853055739327185,0.015236320966097734,0.020234667848612196,0.0061109756062489185,0.034301351827723335,-0.001554934978258261,-0.008233939277861332,-0.012617446412898721,-0.026132727181242182,0.006520520070107508,-0.02266141192375015
SACI_RS00025,0.008661003862593622,4.68153804236384e-05,0.010707688348587315,0.011552694110537503,-0.0016738882594373042,0.009954105378125425,0.011367711007277199,0.0248717106392688,-0.011614772477779834,-0.009470472092172607,0.0006085789463683488,-0.012161789456233384,-0.005539083840660929,-0.0022035566835790824,-0.008147956713674704,-0.013650222564879846,0.019747083836451407,-0.019687282264631567,-0.0018461048449520826,0.010577873901386375,0.012421720407552628,-0.012093125537537613,0.002179480130580749,0.01553617825200062,-0.0018190160274206804,-0.018846295422562536,-0.020973450667982563,-0.0019698178701591028,-0.015372700340695593
SACI_RS00030,-0.02105627793849456,-0.005247652152734186,-0.0428449719244259,0.013904295369411405,-0.0345397998530639,-0.008963717049182127,0.03207387018977099,0.19211171310774636,0.04059482392200931,0.0066672704699879196,0.001031810467851385,0.008064498906041953,0.0014361763293542476,-0.049374523480866316,0.04192521632850865,-0.03227633860180256,-0.031988338973559946,0.008619906953433752,-0.02746429770480263,0.021968990738564363,0.03806743761685221,-0.0004624121765822279,0.010506483862785689,0.0020491205103536163,-0.01615423947833719,0.061906989010581955,-0.016533251973573804,0.029557798243534692,0.0030972095596928126
SACI_RS11965,-0.0037944119629911253,0.012008962874792504,-0.01961397565255141,0.01978228572422,-0.005875218974067597,0.004677368173513178,-0.007220519418340465,-0.013445564909031524,-0.015488570182346032,0.02041326573168045,-0.013489639602867516,0.005562991630407594,0.005427106787665424,-0.001722753441507853,-0.008438610687194958,0.0011908126710903568,0.002307365423305443,0.05014778515565402,-0.039703627952393294,0.0032283026641163892,0.005595684824015513,0.012341393270106603,-0.009426642147052765,0.0031371546696564866,-0.0061287691188918565,-0.034142218056189146,-0.018051387612990567,0.026180878162270427,-0.002639892075946341
SACI_RS00035,0.00566320343476614,-0.004547200784855462,-0.004566904209116088,-0.003340936771390945,-0.007860791119062755,0.0030518879647534153,0.0017148688055002304,-0.013281540192496525,-0.009916942803019996,-0.010578532667444344,-0.010845457095076678,-0.008411631915862977,0.002522870340187012,-0.004614932434183364,-0.009255252374843634,-0.002986454485373705,-0.012515934640068222,0.020099897658905328,-0.0016935715450493117,-0.0008101340927473791,-0.002062421084952134,-0.0033053869683309467,0.005516433123168386,0.008234749754354748,-0.003504355939607794,-0.009941715280501353,-0.005137698280705699,0.00021148886123099428,0.006203503904655978
SACI_RS00040,0.006947013192702392,-0.00100251397318958,-0.00469666696907359,0.0004977978003591256,0.00027717272556334455,0.0003255168367486485,0.0006130147754188779,-0.009039636333645107,-0.006892100035944883,-0.008728912041381815,-0.01263601760519229,-0.002974200711059371,0.00530831576093862,0.0014188748070805633,-0.007836200758832144,-0.0015750297389404862,-0.01167072624850727,0.02103941733032435,-0.002197398873623548,-0.005245205933655888,-0.005889553131883809,-0.0006882490909108315,0.004012809628491911,0.013647528972418532,-0.004347438102293179,-0.017613632453369322,-0.004638188670603122,0.0015418408157265688,0.009279396239682894
SACI_RS00045,0.013497079826537505,0.012284057142249172,-0.009744287854143076,0.005677185792779552,0.009079831421916127,-0.0025085293800416247,-0.011332963086479755,0.025372291373087875,-0.0178265504463611,0.02018365742200728,-0.01769222408414939,0.0010353267981643263,0.00315777956607309,0.015206260909029665,-0.007970692184240097,0.007052143761202135,-0.0014306661950072613,-0.008559335287843447,-0.014552935801734617,0.006546847597593835,-0.0013695199241297426,-0.008481391537765982,-0.0019679845604052503,-0.01450403703028454,0.003702497713131533,-0.020244432634705555,-0.0010469680245064506,-0.001022259869211298,-0.0013764678044235826
