Geneid,0,1,2,3,4
SACI_RS00005,0.0016368758879505823,0.010101459939028177,-0.011160222572084409,0.0027365627142162184,-0.001710641979609653
SACI_RS00010,-0.009175970320722959,0.016846173726351867,0.0004931605038510866,-0.00456717784588948,-0.016654713132951148
SACI_RS00015,0.004100674302790269,0.004457542443330334,-0.001079236848780025,0.020671484365310088,0.019614428459099005
SACI_RS00020,0.0075698081283814755,0.0019398114832718293,0.00802354216713743,0.009490212930800584,0.024602092991523605
SACI_RS00025,-0.0002440096575069077,-0.01107465675514357,-0.0020681569675550454,0.009490884383366833,0.016279227796891647
SACI_RS00030,-0.005878749445474615,-0.00046007755159644894,0.034059265336682604,-0.004976856302217808,0.06689001442588438
SACI_RS11965,0.015501994715749597,-0.0007758214038119535,0.005637734390294137,0.018865554147027543,0.0393253549872616
SACI_RS00035,-0.012033786028531999,-0.004446522633201344,-0.002552444916330949,-0.012037971568076344,0.013681061093860329
SACI_RS00040,-0.005889301495792114,-0.00851106954498461,-0.00108333497324165,-0.009860372780597579,0.01285322703498894
SACI_RS00045,0.031196529648711255,-0.007526261235040524,0.0030622941600250237,-0.0019514957258883626,0.02185700629936366
SACI_RS00050,-0.0010371726969596992,0.0015551940129848057,-0.004550269362274715,-0.007431505036219446,0.016861700221500055
SACI_RS00055,-0.0003549627315484945,-0.010348723791994148,-0.00943970578418305,-0.005209008658373247,0.01087738653098138
SACI_RS00060,0.005839039625257755,0.0019711282381728824,-0.01333628631266005,-0.012564393301778892,-0.018480289688526653
SACI_RS00065,0.01158711507053314,0.00973706951945534,-0.0023424405318764035,0.006407092933761004,0.017064641106136737
SACI_RS00070,-0.009685128350650113,-0.008749912188063183,0.005949123084681861,-0.019552678651982163,-0.011782967132228699
SACI_RS00075,-0.012445398903648801,0.01228249502796922,0.006714443569519768,-0.02187904638566617,0.00021679807661474917
SACI_RS00080,-0.023518709914753962,0.04771115136282873,0.0048895252018048944,-0.005503877889228809,0.02449230762224166
SACI_RS00085,-0.015075790831648036,0.028809769806229686,0.0037265568887744132,0.007467794056448924,0.020802090948231492
SACI_RS00090,-0.01129445271808634,0.008232864693113491,0.003807128552306783,0.006496639697138391,0.01601422237409513
SACI_RS00095,-0.0037258170369581533,0.010419998206746195,0.010891251460798263,-0.012274850342400966,-0.016992840176067767
SACI_RS00100,0.01734870338969892,-0.02317310296766183,0.006168997555343253,-0.010325731458253072,0.02164765063530811
SACI_RS00105,-0.019034219633448122,0.02115103025853721,-0.044972414582492265,-0.00529058280770538,-0.024104234902798193
SACI_RS00110,0.011598367801019248,-0.003652134457754619,-0.014608506368137854,-0.006226309140389403,-0.002155143356326915
SACI_RS00115,-0.007510707184039708,-0.007124776627849788,0.0003093093304141551,-0.001310901887492755,0.014484910240531024
SACI_RS00120,-0.016872490241587487,0.0062976365743319,-0.00778161797636991,-0.003826040678536653,0.00596483371060064
SACI_RS00125,-0.004916480488601743,-0.008121202631543874,-0.009070506299444432,-0.007448192098135573,0.0025941240077291174
SACI_RS00130,0.00680053116601421,-0.0029750008757174584,-0.011778699119599117,-0.018120598663063207,0.003613363396597125
SACI_RS00135,0.008936290511015285,-0.026099029497294608,0.0036608244498087176,-0.017831616335976012,-0.031969843527483895
SACI_RS00140,0.010045082952337758,0.009108917656058512,0.006556265133847714,-0.02124905536362349,0.004079708432901943
SACI_RS11510,-0.01216206189296427,-0.009419896528805143,0.0005002357918427993,-0.0058470237855879495,0.0020942556489580363
SACI_RS00145,0.002106602264130455,-0.02312899093080508,-0.001610401262953774,-0.005306682808411088,0.004209846667675411
SACI_RS11515,-0.0012797427738624142,-0.013545846331471949,-0.00491999839973219,-0.001912173155292615,-0.0058090030852186395
SACI_RS00150,0.010075311457482068,-0.024034244170723546,0.017857682245832934,0.001532385998067229,0.011292555624737832
SACI_RS00155,0.003450817799021201,-0.01328462268518341,-0.011564241798453213,0.014460449978399953,0.012871614859095897
SACI_RS00160,0.01985134905138691,0.004706506958156304,-0.012189742930251957,-0.01079822362070083,-0.003221290212318081
SACI_RS00165,-0.01813446138687691,-0.017292700584677724,0.015372902433714013,-0.025020599864737418,-0.002943288132460408
SACI_RS00170,-0.00810823203562241,-0.010541256478395726,-0.010683851064734661,-0.02308300506371465,-0.034116753653449516
SACI_RS00175,-0.021465697898773665,-0.013412967218103644,-0.02371611965168024,-0.011765609996247695,0.01560643902086767
SACI_RS00180,-0.013628363218665873,-0.012866146279676971,-0.014911075298781946,-0.01280397214386106,0.0073182702647920485
SACI_RS00185,0.012779083325001722,-0.018600631150242065,0.0012436694030523408,-0.014395243769097678,-0.030692352492236504
SACI_RS00190,-0.005100620753204027,-0.019769700620559022,0.005005313894984421,0.008011403698354647,-0.0015036313647193824
SACI_RS00195,0.06947134409671529,-0.02773472297208599,-0.039382268694281325,0.053090863046499466,0.02756971964010519
SACI_RS00200,0.010532614214379702,0.003138176869095171,-0.013022396522060086,0.0011679101212161288,-0.006055013232497223
SACI_RS00205,-0.022498584830032056,-0.009085262386755923,-0.01188160402933635,0.014874599780857993,-0.013899642121280469
SACI_RS00210,-0.012857004592894692,-0.005683401923869743,-0.01804118215293199,-0.000429209676587233,0.03616442070183354
SACI_RS00215,0.007920139816475274,-0.006875563264545997,-0.006050843599083676,-0.005331868115648868,0.012022079786565413
SACI_RS00220,-0.01931827059527119,-0.01167356422605025,0.01045453529250228,0.021390720744665116,0.02917968121075511
SACI_RS00225,-0.0313630353542043,0.040376842936432504,-0.0003561661205722751,-0.0016882748263234771,0.020306556524454747
SACI_RS00230,-0.033221092322434954,0.015804354734556134,0.003786629687585106,0.0025802409193551247,0.0025373172430120826
SACI_RS00235,-0.04030848120893911,0.006205348545707345,0.0029981174137321026,0.005154425959928854,0.0028018177111840477
SACI_RS00240,-0.026065333881589207,-0.005361493615342703,0.01004058062778563,0.005127098139361281,0.004393765218435284
SACI_RS00245,-0.025808087835962234,0.0006117466493029709,0.01817589559259146,-0.02306416647079273,0.02192675904298579
SACI_RS00250,0.0093625570879432,-0.03667601553707303,-0.015273056039703223,-0.008538069461384938,0.017671167380793364
SACI_RS00255,-0.010893665731292555,-0.00955846836506096,0.001090452519915148,-0.009147013506019175,0.008880088881374936
SACI_RS00260,-0.013420069016390479,0.012324419835052686,0.01716343813142662,-0.01672380897200472,0.010036658916641168
SACI_RS00265,0.03365196908741312,0.0038577242836464604,-0.005256798414927022,-0.01212979959236449,-0.01199409816368898
SACI_RS00270,0.0019846154819431424,0.03690479048552926,0.020786855816036502,2.7733071222750503e-05,0.03116961451578516
