Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
SACI_RS00005,0.0005176150287685334,-0.014329177161901836,0.00787054169477838,-0.0005685956978019375,-5.572061231800126e-05,0.016330369098073824,0.010252656949903367,0.02059214024008377,-0.008181102651273572,0.018588393962004676,-0.014239175839899872,0.00241428227680649,0.018700804972070585,0.013799830142378892,0.004311505507606422,-0.01381630431048696,-0.01135197554910419,-0.007168116722060407,-0.03375395489948814,0.05422599045271251,0.04162414201570141,0.008815214040638696,0.009037723895497844,0.005654646057016746,0.004998355118292298,0.010922754200356828,-0.024758674439761638,-0.005875435871228013,0.02014953461690467,0.0016162857711287874,-0.020307540820596177,-0.021514448735019943,-0.03924805309664358
SACI_RS00010,-0.002251984928394764,-0.0265226804206341,-0.028535926338175227,0.00814047072752718,-0.01872529231562414,0.00887237103717568,0.007354609904285747,0.036228202575532886,0.019500600028218774,0.005767526799028167,-0.008204985649912112,0.004078793451393237,0.024755923552197075,0.017117604031727653,-0.0012891591442431777,-0.005781202989973678,0.00899965041655882,-0.014848076893586496,-0.045865120856632226,0.03633194636964027,0.03513319954754189,-0.0002984592528624162,-0.007569046781868888,0.04851139628857725,-0.008325814036210202,0.009925967111246025,-0.03171123507591531,-0.014602933536567823,0.010009301643071232,-0.01580248504599312,-0.03552687139797301,-0.007600749097966631,-0.036665559461142166
SACI_RS00015,-0.003806639094437387,0.022266178568625658,0.01231697399329727,0.0028439555879391652,-0.0030981583381275656,-0.011639047285689248,-0.011887078062192502,-0.010979427624436837,-0.008127260232858475,0.024998319745390504,-0.015061435234148853,0.007963277869543685,0.0023043526079277264,3.576766122614505e-05,0.01954617674623157,-0.025023390179452685,0.006647584244554639,-0.015038892474628326,-0.025558412790531237,0.02663342233732278,-0.002242437635412058,-0.006108653275727737,0.017955288557622677,-0.011675186824378136,0.013747203481540444,-0.026970534613101727,-0.011121609006272869,-0.03573721375281248,-0.009997810444664643,-0.003919620170609889,0.005027429940418318,-0.006008204347679616,-0.0019923210473431208
SACI_RS00020,0.031011383373988243,0.013628592393180497,0.014219688944989513,0.01934780286452081,-0.028778889335906225,-0.001921084465114063,-0.007603198555428009,0.027029167032810653,-0.0044715371028690555,0.0035663676955961106,0.004107993961552965,-0.011929430682642283,-0.0030324192728671128,0.009177230228765558,-0.012017257718000425,-0.0012785506362354693,0.002954321610566557,0.0016801975646087328,0.005456839951979875,-0.02514660942327726,-0.027849933090822152,-0.015123872105291713,-0.0010775931926511834,0.009646515484401515,0.022644042929525987,-0.021382441246937407,-0.015319429529772511,-0.006479741398886359,0.001308713081839801,-0.019917115618809683,0.006851377109908863,-0.02158339602128971,0.011858831846465976
SACI_RS00025,-0.0009023181650664533,0.01616061326919166,0.015342931330543586,0.009540097971991129,-0.004856813023464147,0.015147727495680307,-0.005250699002904149,0.032204794881993064,0.0012620686007916407,-2.7477896531816845e-05,0.0022137024533381527,-0.005990203384183558,-0.001823736520374123,-0.002121177702062371,-0.006618444677340909,-0.0023218595488076316,-0.008844949496608476,-0.00896248904396623,0.0023407080054393113,-0.016168201246034384,0.0005975709814290454,-0.005951855208325616,0.027570449849990623,-0.01037518011369239,0.008208833060108618,-0.020769930016614178,-0.020183231991563702,-0.012589576991771968,0.01087732412140431,-0.0019362221097407976,0.0008115211952932595,-0.014922874752721287,0.005969461716928061
SACI_RS00030,0.0041228360933658285,-0.033953615884466576,0.0015771688087878957,0.040610865394091575,0.057729641532887774,0.003147830604487557,0.04202909681339223,0.015256425252468052,-0.020836490152664294,-0.023693439315292247,-0.015330325213502248,0.06508756003129725,-0.0010161758180240545,0.025868423971206714,-0.003396248821366801,0.02198651681323172,0.021615573607329682,0.006880765177319387,0.023181908451970417,-0.04452913621552967,-0.026995137413045857,0.050070052629873164,0.1947139764496901,0.0010394928987161993,0.022706724032806415,0.004696581804224958,-0.01670065102093637,0.02793231112806121,-0.013996639771341435,-0.017224309233619155,0.00792220911985934,0.011859639218125566,-0.026887859720010284
SACI_RS11965,-0.005619714760011389,0.009207258429960969,0.008192127691345858,0.0004219755450232353,0.0074813379659141675,-0.001804189343905404,-0.01394149941554288,0.010591334800068568,-0.04301271624296544,0.016707836161572478,0.009529103761044851,-0.02097726333198533,-0.012508729731745208,0.029606222338928987,0.004972314175471005,0.004371846366454564,0.0012860550116873238,0.018130622871403428,-0.0017756090269365804,0.01677265392581829,0.006137176079897873,-0.022633074658440333,-0.013700436346470314,0.006308168126555863,0.026124712331865793,0.02968483708853318,-0.00946773676234344,0.01781348769874554,-0.006440558913418785,0.02496714877271684,-0.02401897764581362,0.023640792092959807,-0.01017442195567722
SACI_RS00035,0.0007828932831057281,-0.011785601712171334,-0.004314291066073324,-7.865356326138565e-05,0.0066263543430277695,0.00796183286777382,-0.010053474503427473,0.0018462960760889352,-0.002528585528926649,-0.004938042567431619,-0.002289517289107095,-0.0063494025588877985,-0.011415863332239196,7.694156771694955e-05,0.0032139999131262052,-0.013222247196024668,-0.0068655780249161445,-0.014173854971417514,0.0030244173762317083,-0.00023466051084830588,-0.0054415792081610685,-0.009211362599760574,-0.013333873756005315,-0.002825670659379788,0.009877558492630605,0.0001843127022287027,0.0012869049984786114,0.007239560123039436,0.0059386338295718604,0.0012438655113933444,-0.0028544892309777295,0.011209756799964788,-0.00670570286346256
SACI_RS00040,0.0030241342257379122,-0.009895851044430966,-0.007891689114955878,-0.005862656170455976,0.0019667008471858506,0.014000837401698846,-0.00829294234949888,0.008969752132469467,-0.0032007918348077816,-0.004383048488746872,-0.0002308764621591682,-0.012746509555395196,-0.013291546304945329,0.0018096082579499586,0.0036476032791057517,-0.005542229552651971,-0.00033791005103130626,-0.009907996423363166,0.0017285137439086058,-0.00043330559991511426,0.003522391061196536,-0.006723928129141344,-0.009778299687484851,-0.0013114117691086175,0.00689523976729536,0.006651932482167474,0.001012647366365011,0.009265564677699484,0.008291544657782979,0.006759043213213054,-0.005520668703521951,0.015325381171108394,0.000673014280293855
SACI_RS00045,0.008638792299989553,0.0011375011064664537,0.006483651985037256,-0.010299935305411527,-0.005262035043148622,-0.014043835661217257,-0.008120670564014854,-0.010327375878458469,-0.01571149502674437,0.020063292055083937,0.00922572149764811,-0.018729466071935295,-0.014815325436121829,0.009354949625618418,-0.00041342809522232766,0.006338064021757413,-0.010181196978029862,0.017443656610813364,-0.007165414167907086,0.010460812706235462,0.007198736755822969,-0.027495629329084215,0.024219925922644922,-0.013488264673399536,-0.004970075812792133,0.025347524711444008,-0.006005903160761102,-0.0008657573669561525,0.005456001012856402,0.01817477346924036,0.00412892094347449,-0.0125800934800301,0.011286445569566674
