Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
SACI_RS00005,-0.006284960307270742,-0.012457144291630971,-0.02856071595202603,0.0315661169490974,0.008242012300041653,0.016734905209063084,0.006160660205756292,0.0014492336082851552,-0.013704164729455782,0.002984834964691884,-0.01666112302174092,-0.0017673397594906884,-0.014810117668760323,-0.004321914405763717,0.012427790028423326,-0.004074102901931496,0.001243241711360895,-0.0013701399182202672,0.011742081930400092,0.011840338897521493,-0.002029951518879799,0.002492107444566806,0.003913752802283227,0.03294591224922058,0.006342766895668988,0.029299296064142236,-0.00700118294121227,0.022721837092811968,-0.011439507383380057,-0.003454964799357407,-0.006553094335261832,0.01627214426059758,-0.01003334025048735,-0.017362030986596694,-0.0016148087709467733,0.004435485236373094,-0.013245705722551475,-0.01714877955800536,0.003341705749950227,0.03658672189015861,0.00017860176916966776,-0.004001107037476314
SACI_RS00010,-0.008503195983169587,0.003701028578605843,-0.003157876282986822,0.03410540783573942,-0.005359322020904825,0.010943764344150226,0.036998034705057456,0.019552283408663943,-0.003913731339361805,-0.0003062805881595338,-0.017233641467099856,0.026757558937767607,-0.004116380463528757,-0.019812214144179142,-0.00044969021023780317,-0.012627817621462584,-0.0028743209417183215,0.013387927890420339,0.014177850667521736,0.0015719571540062608,-0.009863306674250772,-9.962894959974027e-05,0.001840569834043604,0.01771338857131237,0.013795665921693427,0.014520916814882809,-0.013370545169782455,0.0078194395020836,0.007569138186651323,-0.011873516375225936,-0.02574660256030305,0.004207761247650828,-0.01691361887825397,-0.0020916040834226784,-0.002529490705418389,0.002771115963553176,-0.016366857331603882,-0.007415861814821726,0.022509330942566404,0.017658568143195386,-0.026424460031418316,0.014149904243729462
SACI_RS00015,0.0011001675848969546,0.020203792809114857,-0.018018897641719496,0.0014699610482640413,-0.0031444769241477577,0.001091391388715615,-0.00932214910151755,0.003553036547761173,-0.007340849708626318,-0.013602207318317669,-0.02072091009921763,-0.005897301637424553,0.010901665580738825,0.019227023231974637,-0.005962309375142926,0.013259085070620881,0.006438818601054215,-0.009017746699593557,-0.0033431808672741902,-0.01775781491911976,0.003633920855416112,-0.0037592433283677265,0.015077940024326624,0.001003223577767964,0.025194023096161013,0.006296967669243306,0.007242125927413183,-0.015837037297691224,-0.026368238672797785,0.0162234802158912,0.015302945993085116,-0.01582342930105528,-0.04748213080153522,0.010517642752854496,0.0008230590854001755,0.0027451999075719545,0.00491525652445086,-0.029617084693214897,-0.013212019011960945,-0.0008808372287129367,0.0008635264892439763,-0.002838989646666008
SACI_RS00020,-0.014336323612142066,-0.0005368681193077697,0.03480110878884565,-0.005946676340896717,0.03932164152370772,-0.03053208189417641,-0.030694605771731664,0.01939607075532133,0.00498034609728135,-0.008596775748567676,0.008295787635480114,-0.01181106932758175,0.0028703188134958234,0.013382111754787693,0.019575097206918468,-0.0020349192648095745,0.00032033024438650096,0.008552843845963626,-0.03359233647176215,-0.00816398520618456,0.003972997655640682,-0.0008183818604492385,-0.008776204918224721,-0.00660695416874418,0.010819349310161857,-0.019643107832760607,-0.022686099899916833,-0.003908009882044628,-0.021475783651053074,0.012815416649673915,0.023012826984979716,-0.015887946587914956,0.006784687304726669,-0.01873219652199069,0.005799060194432915,0.0042803206223413735,-0.0069136240900098825,-0.001335157270277053,0.03377558703021655,-0.006409724653717573,-0.015393875612078877,-0.0018264508086061287
SACI_RS00025,-0.007382937643177459,-0.0008472744268553625,0.013740333686393807,-0.006591058536673275,0.0059755008110516225,-0.011750006768237571,-0.016757493470016836,0.006655718557900748,-0.01990933190892761,-0.0020454555424351275,9.954984388428673e-05,-0.01092371778614131,0.0023647187607015265,0.03142187441513266,0.011851542961975438,-0.006525938464463603,0.00881506993760525,0.009602402050396315,-0.00221158254456428,-0.019650279827005387,-4.9743519603556045e-05,0.007872560920140895,-0.0025613138408762588,0.005778198747900892,0.007344862058575061,-0.011479043812005435,-0.004956684223690792,-0.019367089050434116,-0.02165021008132712,0.008622625989718212,0.022108257669214613,0.003210787529748301,-0.007130993053500716,-0.018307988573290246,-0.0026104045037230474,0.00466881570222504,-0.003196930379911343,0.008789775989225458,0.00864076624214613,-0.008284129824504969,0.008872870234171952,-0.007499557459247353
SACI_RS00030,0.04137005585947681,0.012882409729407629,-0.001413418790805018,0.01063201589897063,0.0060853358313990484,0.0505517957500688,-0.010700780772833074,-0.03951006501872369,-0.023610969524765622,0.04288842321129521,-0.01283641979990878,-0.01389216278612165,-0.034108465532359855,0.24358020869805994,-0.01019722897529621,0.0027927713632502262,-0.009384259054360432,0.033832568866174334,-0.03170519716463837,0.034702745101925885,0.044685549209858594,0.04181743811984264,0.027313130982081008,-0.005765922129749478,-0.017338745891254358,-0.04870541940857006,-0.007494619190371025,0.0013947300800852842,0.010541920357503367,-0.02371968496338103,-0.014493657029786283,0.006638612155522255,0.06532799238918863,0.02793672927649976,0.0006918288002228179,0.04289705392816685,-0.038768598867815106,-0.0036257471470654955,-0.0054959786446571015,-0.00041212433756530247,-0.02084273010830239,-0.04790570912586562
SACI_RS11965,0.03794962216175109,0.025625651239384126,-0.01157308598785739,-0.012530820558125664,-0.002715735782062105,-0.0006682610738838027,0.0011436575586019485,-0.0020172711306712344,-0.026169293499780165,-0.006900263896186511,0.0031629015259685765,0.012202757343213827,0.00708921690194012,-0.009668601819363054,-0.001595139266904203,-0.004061879609713759,-0.014940637169787122,0.00783621649509542,-0.06241876167200483,0.010035744174251862,0.01779212525160598,0.001205709329886452,-0.02111993826703513,-0.0010212998454299897,0.0043722934445598475,0.019473934944341836,0.0014402885372992742,-0.011167405414138106,0.016538971577273617,0.020391777386707704,0.002715810084764515,0.0008661004994620134,-0.020285898205341348,-0.007744710765977991,0.020016817220726874,0.002746926087932044,-0.002259508495646447,0.0069999479673798415,0.0323126943806677,0.004862986441061776,0.0067470619112458725,-0.02703369748197085
SACI_RS00035,-0.0008653646546360936,-0.012496279192717764,-0.0022661826657915836,-0.011269478074776584,-0.006527584752491158,-0.010373936638062096,-0.0007201808140448937,0.0016952958031045664,-0.0027500844488168087,-0.009893784234364931,-0.007534385523004522,-0.0037177161061162658,-9.660227942218203e-05,-0.0067668878340023005,-9.119605396496776e-05,-0.0008355774704090417,0.009933897476592886,0.005865340375154049,-0.0209643740530118,-0.012687336305621404,-0.004604431156460322,0.010147601206232724,-0.015851064667874296,0.0037188764069531286,0.0006040774656527999,0.002593967550345187,0.002287212913590031,-0.0017730128210051773,0.01332022560313046,-0.005004971761689811,-0.009615708843729065,-0.004412046945906743,0.008704202213699453,0.019009585117733305,0.0020401507006850813,-0.003948949518728777,-0.016841344723686563,-0.017963646695741266,-0.004295640335189566,0.01664548490552271,0.011889631386664023,0.0016656006008926424
SACI_RS00040,0.00994691211271474,-0.008635774652735939,-0.0031177174028900025,-0.012176101910530226,0.00044080133081247295,-0.005953949550143412,0.0030075020276271154,0.0038269848472370954,-0.005795551307589536,-0.00796844538633368,-0.002672006521806728,0.0034759222992087843,-0.012867250287761917,-0.01074132933256577,0.0038566673787484755,0.001859850175744466,0.015314125675191583,-0.009552590556823497,-0.011574089548259099,-0.004658049198618903,-0.007977344584658982,0.006499248645041643,-0.022832996843837054,0.007016729924335028,-0.0028461849941694467,-0.0017652973669325367,-0.001853510020740546,0.0036622940435945914,0.011542079944846462,-0.004940256642753952,-0.008109259935149788,-0.00640118419205071,0.008630130599440627,0.013786164981655044,-0.004437279259025973,-0.004864451162825592,0.0029012448686254726,0.003672357694288712,0.0010824517973884089,0.009251352676604584,0.014087549603824098,-0.0043876881038614
SACI_RS00045,0.022350874439175796,-0.0021941207748546613,-0.017588360690558427,-0.010164133663919408,-0.00034799094041737153,-0.011071604773081502,-0.010525400652203443,-0.01923904955591143,-0.002636713966311545,-0.006514235683750844,-0.00016917206827163432,-0.007442732075674994,-0.003919125291701489,-0.0005182768060931642,0.011460654149657731,-0.002962075348403669,-0.007994134257048221,-0.007302913622721563,0.004861064573774603,0.014003794772287968,0.0023701231755015283,-0.007809299567556174,-0.002146835149117265,0.019446125235336013,0.016263063426167013,0.00140752243932447,0.004515056290783665,0.00651386061573611,0.006988595826895375,0.011833717282634142,-0.0038734546239995137,0.0018225425717725665,-0.009135994591759834,-0.01250220612735815,-0.013820997920202508,-0.0017369398823444686,0.008077089114955074,-0.0029905232729001458,0.00287505601587353,0.0020032719417125127,0.003232045762787005,0.013945502516089744
