Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
SACI_RS00005,0.003591550028710083,-0.001387286379361823,-0.012725398001406665,0.001788723205549225,0.025525644837262895,0.0034941530279274445,0.020257559808769757,-0.015125443320080366,-0.008135877421007832,0.009684443205536046,-0.009340488526429611,0.024019325588339267,0.006486313471657232,0.0155391383724102,0.0038075021900957364,0.04624342367002227,0.004758990318485068,-0.019436875731196016,0.00019951524900338404,-0.004509875938620818,-0.004429876311982249,0.012978434748206273,0.013846318859072062,0.0029409964845327455,0.007034436261277885,0.013320680560908696,0.02060514555239125,0.0060173437197966915,-0.0023217812285129683,0.027201869284439666,-0.021689127459319918,0.022119438316264152,0.0030520537030410606,-0.0032004002413512345,0.0041795010725852845,-0.018019481486715904,-0.09028102145096953
SACI_RS00010,0.012112206653157376,-0.020650583981903493,0.008226663852702825,0.01295261265046195,0.016740725466656968,-0.0025315602454273355,0.0068069335228516424,-0.029577410557372584,-0.0020570362860835496,-0.007146873009323317,-0.026388176145662568,0.03184298005378941,0.000775739292935746,0.0057253311286167945,0.032580725469577757,0.029834969214682275,-0.0028924049041000287,-0.03799084547433275,-0.012270108415831022,-0.0022511080123079072,0.028976805405497574,0.013687849640004052,0.035658142954683295,0.0033169892805434047,0.05053410497604001,0.004361531900159487,0.023789240498866774,0.003929555392723971,-0.013229863440162394,0.027872328254217184,-0.01614405085684703,0.029129549695625933,0.004679118279527386,-0.008506136852114906,-0.007603437371959649,-0.007333980818252496,-0.07332537039924383
SACI_RS00015,-0.008459075752999255,0.0009790503276195964,0.00765258491338045,0.015759425185277204,-0.008137546055749375,0.0028634118332973497,-0.0011057235408761233,0.02241689796812938,-0.0234864883386676,0.025682837772672138,0.012101452239121223,0.013300685835700495,-0.0050119873347796925,0.024561294890330695,-0.01249724953601952,0.01767991135695371,0.01596733907277123,-0.03858987646329154,-0.026809564869389676,-0.020066413444700705,-0.022716349640206572,0.012192967704914416,-0.005814821552458898,0.004394934116383341,-0.014981590664766816,-0.0020684041868068263,0.00526106577022544,-0.00997537250582413,-0.011419909771687324,0.005563208951760609,-0.009692173879979801,-0.018913517611275403,-0.023651369413262603,0.026852991643291496,-0.013039365258714054,0.008400853713699698,0.0034841658664188343
SACI_RS00020,0.020508939315030162,-0.013588017945674697,0.00534534281007628,0.014922979779504738,0.02739276076941054,-0.017877508947561783,-0.008177254004817575,0.017046790367840257,-0.016413532778665682,-0.005282028925765561,-0.022940697096667212,0.014586774051099833,0.03652603720112558,0.006752732705643504,-0.015789846416673598,-0.023979079324162815,-0.017150373146935245,0.007962133768529276,-0.01472422552767762,0.008247545141321387,-0.025717992864320034,-0.006528945223085931,0.02056463737279663,-0.00806949712773576,-0.00023257010507519608,-0.0034949008838422897,0.002111031773131709,-0.004727140111207054,-0.004364309032457003,0.004574277719261936,0.010007265395898461,0.00493423469947446,-0.01649659407916709,0.0148413970179202,-0.006805580567364667,-0.015836963310872382,0.024677926472417504
SACI_RS00025,0.01223619637055904,-0.002567246774797116,-0.004603647778225735,0.0062605824381058335,0.01813081111852654,-0.003405332935167726,0.003963777368977971,0.015399880701727384,0.0014169468798314539,0.02605149114441599,-0.007303994843987078,0.01679212410460175,-0.00025345912580950744,0.0027691043233449854,0.0006951003525439248,-0.014196828400769442,-0.007462705665219639,0.008425461868854107,-0.020542956736080375,0.001408991592991551,-0.014599189621746505,-0.00894807954542383,0.03011185200493197,-0.008528121985104305,-0.012984462052932204,0.013481488621803856,-0.0015111353862154722,-0.00344437477689242,-0.014171397856833417,0.0038186550353019387,0.0070789569561799754,-0.0032343336617691406,-0.016403653341599257,-0.010498745252347409,0.006172558032114608,-0.0030919155349306976,-0.0024254806346223137
SACI_RS00030,0.04008525637731187,0.030552881196013165,0.019085011629570645,0.019337836532648627,-0.009903437316378438,0.05493071828365829,-0.009840144532301765,-0.03985137920397957,-0.01130202754244692,0.19992424060879305,0.021770651548687917,0.005395247390182457,0.002976394467778174,-0.029374685449480954,-0.013847219370399762,-0.04424990012134702,0.002150130465527996,0.05288564421545388,0.02923837714285319,-0.007914123184627983,0.006146930531991071,0.04849892660291835,0.01336449146644809,0.045794117604737374,0.0006734678168839756,0.001911283288928974,-0.001584414792725866,0.034994453093863405,0.023654480954916082,-0.04226748512782912,-0.03505901496012085,-0.0074198337875104785,-0.004574954128114891,-0.004048985700050063,0.015364727816759224,0.038340944982918686,0.011468714741738393
SACI_RS11965,0.009028232650052452,6.0495568384429565e-05,0.0061282142704571505,-0.013097589665735735,-0.01886203845617592,-0.014558507536813668,-0.005893425843044506,0.0017911627400640597,0.025117679353593412,-0.019256321550146928,-0.005845307774508794,-9.157205400759656e-05,-0.010495081502861794,0.017360144801595007,-0.031566535236640436,0.019346610968906833,0.010241202016010564,0.009925304833562687,0.0016271333090438897,0.0096792760997755,0.0066121024984109105,0.04209299320344723,0.009762550232867118,-0.030059244215308204,0.007859070126608246,-0.0034084676891801514,-0.01535769703687273,-0.019082222795066182,0.022980356556113045,-0.03206386987860779,-0.01681248437183303,-0.02267309723110749,0.022393280837281943,0.000984221349062645,0.014225805547938297,0.0012594023610671887,-0.021572945149120417
SACI_RS00035,-0.0004056447502522511,0.00887073192938848,-0.011097342150508257,-0.009349741929902919,0.0033114196587349445,-0.011063367900854411,0.005218521810828992,-0.010263952036775445,-0.014918621166190837,-0.013772134162834307,0.0018452963551123705,0.0012821796056390158,9.577474565957748e-05,-0.005657888749132307,-0.002771053579581297,-0.0012142328491732508,0.0037243578139608234,0.0030934352760510248,0.0066280686612965245,-0.0018945158277616167,-0.0027167334582527867,-0.0011047540100190708,-0.0025639623012817065,-0.004346043152068709,-0.0028983855481432307,0.009473057765730352,-0.009963447588803763,-0.010279071000921729,-0.013478193004953261,-0.002111602759651419,-0.01149773679434576,0.0007549635000854395,0.005409036002646609,-0.000976489862244672,-0.011073729702500368,-0.01639938277031263,0.0029278456451351568
SACI_RS00040,-0.008149364967762666,0.001569957867348267,-0.005661607144764356,-0.01300376348278913,-0.00509822984383927,-0.00527008937658748,0.010457740963441143,-0.009444788611911255,-0.00477113837315878,-0.01118116886393234,-0.001021149885882224,0.0007572310236785482,-0.0001494864427705015,-0.0053734104425938985,0.0010999686144970975,-0.003918309273747241,0.00411762794951752,1.920387754995123e-05,0.010666641989050131,-0.002549140773270475,0.0018640121425379612,0.005613179107300346,0.00818661788167815,-0.014395796302442658,0.0005015048245387279,0.01607106311003658,-0.013996978368510027,-0.009045744298255005,-0.008449077274687687,-0.00614409216306836,-0.002163943981015603,-0.0037325466386473926,0.008187208839880002,-0.0037110460671785704,-0.010678016998443262,-0.0026814162254813053,-0.003846543038005464
SACI_RS00045,-0.01267264638535614,-0.006333236779626613,-0.014612486500400632,-0.0108503181619017,0.0014365558134632156,-0.025570348839113678,0.010433282564619862,0.002347833849620413,-0.0022592921637205813,0.020165522943665023,-0.003128132972570631,0.004122631773589706,0.007267332261748928,0.017535356926249333,-0.012297191322398114,0.005358602228007789,0.00198219592082124,-0.0026892513286508983,0.005894854555924442,0.004540041011689175,-0.003024385382929593,0.016264706071395605,-0.01034461757394986,-0.020258860285285486,-0.010716415171897462,-0.012526711994197042,-0.014865499485873547,-0.00920409735051089,0.022997057218370604,0.01213761391007806,0.019199522138840706,-0.01878755730790268,0.018212596847833763,0.00041998450876547813,0.008462814432920086,0.011173840809477078,-0.01831864469418193
