Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SACI_RS00005,-0.0077905312390106176,-0.013962676847350183,0.018585622556061967,0.017479262599125106,0.01601267919685483,-0.0007541332967668439,0.005588196935034194,0.016110777542032374,0.013854755463559743,0.06510262121430718,0.003721555741502755,0.008744303010277505,0.041908392608166485,0.000785111078767332,0.00486374339612414
SACI_RS00010,0.006959357401286646,-0.024425239249360936,0.00802140981999895,0.012534761683563217,0.005070535791001431,0.0026168332771048103,-0.008128118002821006,0.03603643078540187,0.046025631991439504,0.05516291333541261,0.0107126373019654,0.0025868356422122612,0.02538172078501799,-8.009546228262844e-05,0.002664390187256296
SACI_RS00015,-0.0025502731349644502,-4.675031898281189e-05,0.02092152267704193,-0.0075345276421047635,-0.014774667270689575,-0.0030798506276437194,-0.001398541729590626,-0.03246352687155723,-0.009346505296598454,0.009001426739529174,-0.009672997958374157,-0.010339505517094297,-0.0073350038401658,-0.002014143255608846,0.026140921527729455
SACI_RS00020,-0.007543456885437862,0.004042885136300627,0.015302273980216474,-0.012468554547887943,0.0001485825290529756,0.01678986613182846,0.01772844701497738,-0.0051646774545400205,-0.00599881002625718,0.004464467287967284,0.009438209048511139,-0.014155307266213134,-0.011026789095987977,-0.013382552934126239,0.012088789642666561
SACI_RS00025,-0.005013388245552133,-0.005484658580414879,0.01968515295758427,-0.010515531857105305,0.014187236944907075,0.012606304919352787,0.014653333870260597,-0.0075377020376308146,-0.01836261698508659,0.00882783742146403,-0.0018630800272688933,-0.010582514361566731,0.013143217795269127,-0.0005906286929264282,0.0070436123556053415
SACI_RS00030,-0.04154179334920793,-0.008580514783951908,0.005261003597673466,-0.0009042088690205648,-0.0019806960873904804,0.09237634145736065,0.06525780966205065,-0.039367359768102246,0.004331813239522946,0.0025876064187299484,-0.023116295688042535,0.03293097918416307,-0.007973491062413896,0.05528687702950507,-0.08196269972705918
SACI_RS11965,-0.021973328077415383,0.00556303705356044,0.01859780696963996,0.010898562568264209,-0.004939222719246667,0.007676885612939246,0.0224257047136113,-0.03150671658654846,0.011788491086615473,-0.007223516802067664,0.00798591135936463,-0.006801386523762204,-0.0180879833863154,-0.012827567704154495,0.013745514057484217
SACI_RS00035,-0.011477223493819522,-0.01015041945359186,0.010491761580486751,0.0019513853020953246,0.004264280703240625,-0.004142245295121363,-0.011888394752141604,-0.0018924468759216218,-0.0031943795047673484,-0.011718219062128618,-0.00470600974637767,-0.010383703138765483,-0.009364849608871687,-0.00940118662050519,-0.009606080856198566
SACI_RS00040,-0.009589070062176783,-0.005874690381483385,0.010174184999158887,0.0059494662449192,0.008180064955005192,-0.002263101206613434,-0.0074379691667824325,-0.0032604858763856407,-0.0002751892017875078,-0.014748478558793354,-0.00259573482575613,-0.008155158227785588,-0.005500373088744047,-0.009409067213276154,-0.008460507393552573
SACI_RS00045,-0.006040486894047093,0.03199079084985325,0.01819009086931342,0.0023076779994097678,-0.013549750671703102,0.004498584835850635,0.02483539585391297,-0.010118832836679657,-0.010328516474144908,-0.0023284062617230468,0.011301919785262605,-0.005126251693556382,0.006539394335212957,-0.0054911411291875345,-0.001441476477062081
SACI_RS00050,-0.008233202164805635,-0.006754361815426184,0.004744996638270891,0.0019238709481624384,0.001659833207504833,-9.679433323176776e-05,0.005842970793543341,-0.022939303746118675,-0.0053854777708053445,-0.0006650788575709106,-0.006368290160719448,0.009037236058399001,-0.003358905455531054,-0.02078342967777241,-0.005077634016479406
SACI_RS00055,-0.028309564654652196,0.003652959668523772,-0.014818990154487392,-0.00273274217779417,0.01618617512924204,-0.010676389994428537,0.012545033105617567,-0.024977923898920857,-0.02361887034256482,-0.008675527779288738,0.006501078006966099,-0.006378716065108,-0.007285764178399577,-0.013646192105967302,-0.017002009992844076
SACI_RS00060,-0.002450773343052933,0.01553258236401413,-0.03317209215638387,-0.01873697627039073,0.01691279275357626,-0.018173237422035526,-0.006369840378861667,-0.016103816800062423,-0.004859266455006863,-0.004352944941929143,-0.005777028251271949,0.014386380678026939,-0.011255276518196154,-0.016622754647750114,-0.014547374625594155
