Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
SACI_RS00005,-0.000731077919402041,-0.01841902300409679,-0.001874256745323718,-0.004868640064700471,0.0027860638991277086,0.03303776757432116,-0.0025962959960564667,-0.01248126441760401,0.00047525939408295736,-0.016146742545887615,-0.01151262750022009,-0.015644642871694904,0.00957412311836998,0.009380324979511611,0.0031347861672379775,0.024773167392296385,0.0073559016658291156,0.006304969089787421,-0.018440385484997466,0.019782068049904216,0.0020322799311570986,-0.007915887984069024,0.0026292579938660453,0.013180331113936046,-0.010542914321694498,0.028292235523573298,0.014381028705493471,-0.029312249572210475,0.018529286876863373,-0.008688647087062271,-0.006831157682515436,-0.005186731411298923,0.003999262288297734,0.003625461168206203,-0.004244490061966979,0.0024103871688988016,-0.012731980151851736,0.0034869762045077893,-0.011233274031657688,-0.007368261007491383,0.11051606018035116,0.017504192445425622,-0.039111679252821406
SACI_RS00010,-0.0020621605107392048,-0.02401395395552417,-0.016187400305676482,-0.028975033348989893,-0.009264482231234474,0.021491737799979233,0.04050089118467428,-0.0015551536600216251,0.01559407259234116,-0.018349008235498496,-0.004066079590479928,-0.012122152119466182,0.0011562713007100909,0.004705332811850179,0.009731148433882085,0.0307406897182831,0.020222374433363964,0.006345307178408788,-0.0067794278006316,0.010292102956433775,0.015115161875831104,-0.026998635074994167,0.005010242659270237,-0.0032157000201119192,-0.022065837934645238,0.009244373104979093,0.0025684911118743314,-0.013118034740680377,0.017332703305793146,0.007702142180170135,-0.026172122442899192,-0.01793147677075867,0.007398673080864401,0.039475963134421144,-0.005414768180840609,0.0030722760677878587,-0.02182360687808034,0.010856995512621394,-0.01671177438428739,0.007689502412489413,0.12352150445813732,-0.0024313773842329534,-0.015157681939393363
SACI_RS00015,0.005061426752211532,-0.00227049612566491,0.017120220435866692,0.021183124503534673,0.005345605352768712,-7.088761427423676e-05,-0.011787861836503249,-0.027661098200505937,0.001060136598545803,0.01578308730170157,0.016383362894261486,-0.020953368834378566,-0.01751377226497451,-0.0009507984695360636,0.027065464673035024,-9.651634742432319e-05,-0.006829467677065586,-0.004541569440817835,-0.02754654418284739,-0.01723592924859183,-0.0090145653018342,0.013782163003889592,-0.014164434495326473,-0.003828002629257115,0.006401442609677627,0.007333964161120814,-0.01643182331835043,-0.016557650890945384,0.0017024020618646532,0.020718936424553434,0.014939807269833476,0.0150745207414041,0.013170139446822366,-0.009677823300889567,0.005664596041757283,0.003442116064152779,-0.05265954517572592,-0.022661557101950572,0.005482574374930457,0.0005016564282231596,0.001592177075564628,-0.010792102986695647,0.0008412690109736916
SACI_RS00020,0.0013204493300687263,0.00022709767365661045,0.00917296372465593,0.012581141446328888,0.00030124332257854035,-0.0071294898606454014,-0.0048897273833918495,-0.020584857976226518,0.017082604629235405,0.0014397390939127636,-0.015084292246866296,0.007667769239935861,-0.006776174360195529,0.04609209067391292,0.007587590764784384,-0.002539676817733528,-0.03303928459447524,0.0012848267282367025,0.0016343635403586068,-5.838839955161962e-05,0.005841318571564862,0.022486924114341098,-0.003941782923627942,0.01916444269440111,-0.02177204580624849,-0.024318697984139156,-0.012457511823854866,0.028099256404957758,-0.029481256214627178,-0.00018393195071661188,-0.034448398660033554,-0.004080831035401566,-0.00664822321569735,-0.025285348949403392,-0.016188862003119874,0.003107486596884671,0.005794785751218833,-0.01675803043010585,-0.007029982762488238,-0.0063078172052713904,0.020065868234474836,-0.011019095354821052,0.004672795799259537
SACI_RS00025,0.010905251077420708,-0.02264299477937562,0.005730185013576804,0.031077301523716037,-0.0010639911139811073,0.0066651066159708235,-0.009821084136876216,-0.021435412387105054,0.008646129487382482,-0.0002724582670619605,-0.016713879465866596,1.9871642257174598e-05,-0.017643843991862432,0.006178586363315034,0.003315265049445299,-0.0048257158858444745,0.0009274327609287734,0.008392069927805324,0.01261041822507501,-0.017975441420891528,0.007454276624711415,0.02103311358481233,-0.001099618370532912,0.01233358675898469,-0.005831558640563092,-0.013906304521061875,0.004537893930549193,0.013570502293528524,-0.010581918919592388,-0.0022020394891676025,-0.021798901979974725,-0.005372396054717933,-0.004745752096478854,-0.01472702764694819,-0.00927743565498807,-0.003435567743070358,-0.0024015706864435444,-0.006279704389137961,-2.5652446723220804e-05,-0.008774212499118571,0.013211721359167178,0.0034986472739494787,0.005686844335423736
SACI_RS00030,-0.006589900265310093,-0.042280171984163326,-0.02676464028745008,0.23716077653143128,0.034846398972489256,-0.005298264959735198,-0.0038042052866379007,0.01374270588109389,-0.036776417215595034,-0.049871482333672196,0.019093201924623916,-0.009340067683155017,0.03553425831989774,0.0014927298842391456,-0.019763649284356196,0.0176704542393647,-0.019583908128864264,0.04002002882866119,-0.0005898041699545935,0.008728505644561704,0.02872025405868841,-0.016144982623693,0.048626993710598365,-0.02042411635172135,-0.0039038582970652666,-0.05169901918353003,0.009052041338798776,-0.005760635281608139,0.0575251012633856,0.010838119867711668,0.003982080178457639,-0.003763181386931053,0.03532836634517786,-0.004434867963894987,0.03378142265985111,0.006530256823561198,0.06065843994243486,0.05808269292041376,-0.03866212878004393,-0.0522211336308761,-0.009049077336106886,0.0036887679276146946,-0.00596955304461492
SACI_RS11965,-0.003827482128660254,-0.026080031196180492,0.007631887927876327,-0.017769191188393003,0.015079838087474097,0.01115085360064366,0.02076981666659694,0.003131173908504921,0.008659321682906356,-0.003366830077775951,0.0029982487785228046,0.003049373896303423,0.025733341594641787,0.01853752629862339,-0.002690566881405975,-0.007429035996808381,-0.03637132369940756,0.007635042162670194,0.013113800691675014,-0.005853328649729475,0.007873903490807674,-0.0031554023800078376,-0.009321505448397757,0.00874151524595872,-0.007279170264677644,0.009617966088228248,0.0017412742995403451,-0.013907939164279157,0.006163186431487164,0.027488171152041618,0.011245777654076954,0.005032799194206561,-0.028848168964118334,0.006719601819042544,0.0388731323463438,0.01291313917523327,0.005463693547420715,0.04413808435053167,0.024715040294297424,-0.020253181658483336,-0.004087878147650294,-0.0024456896770680032,0.015268100203479847
SACI_RS00035,0.015313515921199528,-0.00825319772290909,-0.011661711299586531,-0.012135955519288191,-0.007520128604272183,0.008183429733453228,0.0004222931017009875,0.008052723187465166,0.003437395179254583,-0.00429706741627956,0.01749870734128163,-0.007393103639152202,-0.00744191030142239,-0.0013901514873761434,0.001303337243904546,-0.007171639178544885,-0.012770402001250066,0.01220436446862747,-0.01933528041479928,0.003443889134481485,0.004318124460811063,-0.011956240609295309,-0.008375765144634536,0.0011319907862631605,-0.0009610497490106424,-0.003795852686379567,-0.004969199412027208,-0.0076110299189126466,-0.006620867921089765,-0.01256572476440803,0.0014612598805282251,-0.0007867066384822784,-0.014992019122050297,0.0031493240461041346,0.001822258760380271,-0.0014251046199813293,0.013640577487264,0.007243974371357756,-0.015594297796196378,0.003235481493504915,-0.011665541868048381,0.005422322280210724,-0.010881767458425664
SACI_RS00040,0.015950563350626976,-0.0091685594270334,-0.00541376546201837,-0.01286268512506999,-0.008148673474061155,0.008588596049642332,0.0038494300048057986,0.008659163995104965,0.005828221226526094,-0.016638651638365143,0.012524367276449648,-0.0022714948654094184,-0.0024217587960928886,0.0003357477312702187,-0.0022156505473551317,-0.012853367901908481,-0.008311786052985437,0.0070768112944799046,0.0036904287192927737,0.00419135227955853,-0.008805964302790502,-0.008948607741248848,-0.008680682980557925,0.004516172867290179,-0.0028769770154467565,-0.0023326950896562586,-0.006442964281507129,-0.0045386131404603885,-0.0040495380782359855,-0.008974850404969243,0.004402338022362303,0.001835499573217385,-0.022098240680898447,0.0030834405367099874,0.009741607626671188,-0.006189804964183935,0.009889960303750627,0.015208691505661192,0.0005646388160906356,-0.0040173095230581725,-0.004494925150599331,0.010076378926425792,-0.00637917690597119
SACI_RS00045,-0.008736289137806193,0.002191856238315567,0.013887872523881939,0.0014499923401280674,0.0036299334330914396,0.020082559690776134,-0.009818418041014007,0.007054114479316484,-0.015860596123316497,-0.001950129219936562,-0.012283062778401499,-5.227664611743778e-05,0.01484868035121828,-0.0035391150021976624,0.016868928891171368,-0.012123275664797251,0.0003011020361206305,-0.010524794503733026,-0.0003939136324171438,0.003894242545246435,-0.007545798511051361,-0.004942977049911157,-0.008970946507355658,0.011480699839764614,0.004968548244950491,0.004681187196064237,0.001293370854701769,-0.012632614130944592,-0.011058047913929987,-0.0019640239460762847,0.012274349046365865,-0.0006529119806648867,-0.007593626260757272,-0.011931806747965498,0.023429115792648315,-0.014364700168881629,-0.0075268687731310825,-0.014953394780785105,0.011666547227059988,0.016105297529687857,0.0030833436117552633,-0.0008164768362743164,-0.0008185449391936012
